Date,Open,High,Low,Close,Adj Close,Volume
2000-08-04,11.387600,11.440400,11.334900,11.387600,2.962538,12828017
2000-08-07,11.282200,11.334900,11.176800,11.176800,2.907698,16458483
2000-08-08,11.282200,11.440400,11.176800,11.334900,2.948828,25254581
2000-08-09,11.440400,11.545800,11.387600,11.493100,2.989985,19301663
2000-08-10,11.493100,11.493100,11.334900,11.334900,2.948828,16667646
2000-08-11,11.282200,11.334900,11.229500,11.282200,2.935118,12941517
2000-08-14,11.387600,11.387600,11.176800,11.282200,2.935118,8705889
2000-08-15,11.176800,11.282200,11.176800,11.229500,2.921408,10248697
2000-08-16,11.229500,11.282200,11.176800,11.229500,2.921408,11484906
2000-08-17,11.229500,11.282200,11.018600,11.124000,2.893961,44725306
2000-08-18,11.124000,11.229500,11.124000,11.176800,2.907698,12705431
2000-08-21,11.071300,11.124000,11.018600,11.071300,2.880251,21236507
2000-08-22,11.071300,11.124000,11.018600,11.071300,2.880251,16057656
2000-08-23,11.071300,11.071300,11.071300,11.071300,2.880251,0
2000-08-24,11.018600,11.071300,10.913100,10.965900,2.852831,27920810
2000-08-25,10.913100,10.965900,10.807700,10.860400,2.825385,30651928
2000-08-28,10.807700,10.913100,10.649600,10.860400,2.825385,34634209
2000-08-29,10.965900,11.071300,10.860400,10.965900,2.852831,28137500
2000-08-30,10.913100,10.965900,10.544100,10.544100,2.743098,27091911
2000-08-31,10.596800,10.913100,10.544100,10.860400,2.825385,28140838
2000-09-01,10.808800,10.862500,10.647400,10.701200,2.783967,25245958
2000-09-04,11.023900,11.077600,10.862500,11.077600,2.881890,14899132
2000-09-05,11.077600,11.131400,10.862500,10.916300,2.839927,7469592
2000-09-06,10.862500,10.862500,10.701200,10.755000,2.797965,24392122
2000-09-07,10.647400,10.808800,10.647400,10.755000,2.797965,17257671
2000-09-08,10.755000,10.916300,10.755000,10.862500,2.825931,15025202
2000-09-11,10.862500,10.916300,10.755000,10.862500,2.825931,12415176
2000-09-12,10.862500,10.862500,10.862500,10.862500,2.825931,0
2000-09-13,10.755000,11.023900,10.755000,11.023900,2.867921,28353149
2000-09-14,10.970100,11.023900,10.808800,10.916300,2.839927,18635407
2000-09-15,10.808800,10.970100,10.808800,10.916300,2.839927,20429459
2000-09-18,10.755000,10.916300,10.755000,10.916300,2.839927,29283154
2000-09-19,10.808800,10.916300,10.755000,10.862500,2.825931,47202671
2000-09-20,10.808800,10.916300,10.755000,10.916300,2.839927,33252549
2000-09-21,10.755000,10.916300,10.755000,10.862500,2.825931,20439854
2000-09-22,10.755000,10.916300,10.593700,10.916300,2.839927,71706331
2000-09-25,10.755000,10.916300,10.755000,10.808800,2.811961,31903073
2000-09-26,10.808800,10.970100,10.755000,10.916300,2.839927,40135625
2000-09-27,10.808800,10.916300,10.808800,10.862500,2.825931,15669348
2000-09-28,10.808800,10.916300,10.755000,10.755000,2.797965,24351341
2000-09-29,10.755000,10.862500,10.647400,10.862500,2.825931,52068970
2000-10-02,10.755000,10.862500,10.755000,10.862500,2.825931,32981903
2000-10-03,10.808800,10.970100,10.808800,10.916300,2.839927,48009943
2000-10-04,10.539900,10.755000,10.539900,10.539900,2.742005,34309677
2000-10-05,10.271000,10.701200,10.271000,10.647400,2.769971,51056473
2000-10-06,10.647400,10.862500,10.539900,10.862500,2.825931,46937101
2000-10-09,10.755000,10.755000,10.593700,10.593700,2.756001,26080919
2000-10-10,10.593700,10.593700,10.593700,10.593700,2.756001,0
2000-10-11,10.486100,10.539900,10.271000,10.271000,2.672050,29370202
2000-10-12,10.271000,10.432300,10.002100,10.002100,2.602094,33771341
2000-10-13,9.679490,10.539900,9.679490,10.271000,2.672050,40466801
2000-10-16,10.271000,10.271000,10.271000,10.271000,2.672050,0
2000-10-17,9.787040,10.378600,9.787040,10.324800,2.686046,25489919
2000-10-18,10.217200,10.271000,10.109700,10.217200,2.658053,15223192
2000-10-19,9.840810,10.163500,9.787040,9.840810,2.560134,37497537
2000-10-20,10.109700,10.432300,10.002100,10.378600,2.700042,48280812
2000-10-23,10.432300,10.432300,10.109700,10.109700,2.630087,46283637
2000-10-24,10.163500,10.217200,9.840810,10.217200,2.658053,49962971
2000-10-25,10.217200,10.217200,9.948360,10.055900,2.616090,30646986
2000-10-26,10.002100,10.109700,9.840810,9.948360,2.588114,32639383
2000-10-27,9.948360,9.948360,9.948360,9.948360,2.588114,0
2000-10-30,9.679490,10.486100,9.679490,10.163500,2.644083,91240745
2000-10-31,10.163500,10.271000,9.948360,10.055900,2.616090,41967575
2000-11-01,10.109700,10.217200,9.840810,9.840810,2.560134,36405635
2000-11-02,10.055900,10.163500,9.948360,10.109700,2.630087,26705337
2000-11-03,10.271000,10.271000,10.109700,10.163500,2.644083,22264942
2000-11-06,10.055900,10.055900,9.840810,9.840810,2.560134,14713172
2000-11-07,10.002100,10.055900,9.894590,10.002100,2.602094,14235728
2000-11-08,10.055900,10.217200,9.894590,10.109700,2.630087,23979811
2000-11-09,10.217200,10.217200,10.055900,10.217200,2.658053,26048711
2000-11-10,10.271000,10.378600,10.217200,10.271000,2.672050,27512943
2000-11-13,10.324800,10.324800,10.055900,10.163500,2.644083,29198673
2000-11-14,10.217200,10.324800,10.109700,10.217200,2.658053,21193960
2000-11-15,10.271000,10.378600,10.217200,10.217200,2.658053,28088379
2000-11-16,9.679490,10.109700,9.679490,9.840810,2.560134,29110676
2000-11-17,9.679490,9.948360,9.679490,9.894590,2.574125,21042346
2000-11-20,9.679490,9.840810,9.410610,9.464390,2.462206,23669016
2000-11-21,9.141740,9.571940,9.141740,9.464390,2.462206,32113153
2000-11-22,9.464390,9.518160,9.356840,9.410610,2.448215,29630993
2000-11-23,9.356840,9.464390,9.249290,9.410610,2.448215,25156102
2000-11-24,9.410610,9.625710,9.410610,9.625710,2.504174,23061353
2000-11-27,9.625710,9.679490,9.518160,9.625710,2.504174,15421558
2000-11-28,9.625710,9.679490,9.571940,9.625710,2.504174,13162647
2000-11-29,9.518160,9.733260,9.464390,9.625710,2.504174,34507818
2000-11-30,9.571940,9.679490,9.518160,9.571940,2.490185,21013262
2000-12-01,9.571940,10.217200,9.571940,10.163500,2.644083,58450474
2000-12-04,10.002100,10.163500,9.894590,10.109700,2.630087,24548607
2000-12-05,10.109700,10.324800,10.109700,10.271000,2.672050,50015189
2000-12-06,10.271000,10.432300,10.271000,10.324800,2.686046,47962225
2000-12-07,10.378600,10.432300,10.324800,10.432300,2.714012,35467280
2000-12-08,10.432300,10.539900,10.324800,10.539900,2.742005,29589189
2000-12-11,10.539900,10.701200,10.432300,10.593700,2.756001,25428943
2000-12-12,10.593700,10.701200,10.539900,10.647400,2.769971,22983343
2000-12-13,10.593700,10.808800,10.432300,10.808800,2.811961,37112804
2000-12-14,10.808800,10.862500,10.701200,10.808800,2.811961,28266026
2000-12-15,10.755000,10.808800,10.539900,10.647400,2.769971,16026300
2000-12-18,10.593700,10.701200,10.486100,10.701200,2.783967,11635530
2000-12-19,10.701200,10.970100,10.593700,10.970100,2.853924,51451248
2000-12-20,10.862500,10.970100,10.808800,10.970100,2.853924,34349770
2000-12-21,10.755000,10.755000,10.593700,10.701200,2.783967,33651750
2000-12-22,10.647400,10.701200,10.486100,10.701200,2.783967,21993402
2000-12-25,null,null,null,null,null,null
2000-12-26,10.701200,10.701200,10.539900,10.593700,2.756001,11814651
2000-12-27,10.701200,10.701200,10.432300,10.486100,2.728009,12400448
2000-12-28,10.539900,10.755000,10.486100,10.755000,2.797965,21959260
2000-12-29,10.701200,10.755000,10.539900,10.701200,2.783967,16850946
2001-01-01,null,null,null,null,null,null
2001-01-02,10.647400,10.755000,10.593700,10.701200,2.783967,10588574
2001-01-03,10.647400,10.647400,10.324800,10.486100,2.728009,28615501
2001-01-04,10.539900,10.647400,10.486100,10.486100,2.728009,60169788
2001-01-05,10.486100,10.486100,10.002100,10.163500,2.644083,69931527
2001-01-08,10.002100,10.055900,9.894590,10.002100,2.602094,55731587
2001-01-09,10.002100,10.163500,9.894590,10.109700,2.630087,43623234
2001-01-10,10.109700,10.432300,10.055900,10.378600,2.700042,53319200
2001-01-11,10.539900,10.539900,10.217200,10.217200,2.658053,49101362
2001-01-12,10.271000,10.324800,10.109700,10.163500,2.644083,27216281
2001-01-15,10.163500,10.324800,10.163500,10.271000,2.672050,26552663
2001-01-16,10.378600,10.539900,10.324800,10.539900,2.742005,39078943
2001-01-17,10.593700,10.647400,10.486100,10.593700,2.756001,33183688
2001-01-18,10.647400,10.755000,10.486100,10.755000,2.797965,47652583
2001-01-19,null,null,null,null,null,null
2001-01-22,null,null,null,null,null,null
2001-01-23,null,null,null,null,null,null
2001-01-24,null,null,null,null,null,null
2001-01-25,null,null,null,null,null,null
2001-01-26,null,null,null,null,null,null
2001-01-29,10.755000,10.862500,10.539900,10.539900,2.742005,35086972
2001-01-30,10.593700,10.808800,10.539900,10.808800,2.811961,49009609
2001-01-31,10.808800,10.862500,10.755000,10.862500,2.825931,41050103
2001-02-01,10.862500,10.916300,10.755000,10.916300,2.839927,19265738
2001-02-02,10.916300,11.131400,10.916300,11.077600,2.881890,70355033
2001-02-05,11.077600,11.185200,10.916300,11.185200,2.909883,39107469
2001-02-06,11.185200,11.239000,10.970100,11.023900,2.867921,34945810
2001-02-07,11.023900,11.023900,10.862500,10.862500,2.825931,19118532
2001-02-08,10.970100,10.970100,10.862500,10.916300,2.839927,29496990
2001-02-09,10.862500,10.970100,10.755000,10.970100,2.853924,29344521
2001-02-12,10.970100,11.023900,10.862500,11.023900,2.867921,19857947
2001-02-13,11.077600,11.292700,11.077600,11.239000,2.923879,61127390
2001-02-14,11.346500,11.346500,11.077600,11.077600,2.881890,21727665
2001-02-15,11.131400,11.239000,11.077600,11.077600,2.881890,30446986
2001-02-16,11.185200,11.185200,10.970100,11.077600,2.881890,32354436
2001-02-19,10.916300,11.023900,10.916300,10.970100,2.853924,11028876
2001-02-20,10.970100,11.131400,10.970100,11.077600,2.881890,17570609
2001-02-21,11.023900,11.185200,10.970100,11.185200,2.909883,25741542
2001-02-22,11.185200,11.185200,11.023900,11.131400,2.895886,22548140
2001-02-23,11.185200,11.346500,11.077600,11.346500,2.951846,50006114
2001-02-26,11.454100,11.722900,11.454100,11.669200,3.035798,61226916
2001-02-27,11.722900,11.722900,11.400300,11.561600,3.007805,32674343
2001-02-28,null,null,null,null,null,null
2001-03-01,11.561600,11.669200,11.454100,11.561600,3.007805,74511095
2001-03-02,11.561600,11.615400,11.400300,11.561600,3.007805,33862685
2001-03-05,11.507800,11.615400,11.454100,11.615400,3.021801,19101368
2001-03-06,11.615400,11.669200,11.454100,11.615400,3.021801,35921841
2001-03-07,11.615400,11.615400,11.131400,11.239000,2.923879,39593476
2001-03-08,11.185200,11.185200,10.916300,11.023900,2.867921,28928528
2001-03-09,11.023900,11.239000,10.970100,11.239000,2.923879,22827378
2001-03-12,11.239000,11.239000,10.916300,10.916300,2.839927,15373557
2001-03-13,10.916300,10.916300,10.755000,10.862500,2.825931,43226748
2001-03-14,null,null,null,null,null,null
2001-03-15,10.862500,11.023900,10.701200,11.023900,2.867921,20197380
2001-03-16,11.077600,11.077600,10.862500,11.023900,2.867921,19087607
2001-03-19,10.970100,10.970100,10.755000,10.755000,2.797965,17822079
2001-03-20,10.862500,10.862500,10.755000,10.862500,2.825931,7243074
2001-03-21,10.808800,11.023900,10.755000,10.970100,2.853924,14737534
2001-03-22,11.023900,11.023900,10.755000,10.862500,2.825931,28329550
2001-03-23,10.862500,10.916300,10.755000,10.808800,2.811961,22096480
2001-03-26,10.808800,10.862500,10.701200,10.755000,2.797965,17354062
2001-03-27,10.755000,10.808800,10.701200,10.808800,2.811961,21009227
2001-03-28,10.808800,10.808800,10.647400,10.647400,2.769971,19649021
2001-03-29,10.647400,10.647400,10.486100,10.486100,2.728009,15943821
2001-03-30,10.486100,10.539900,10.378600,10.486100,2.728009,26183793
2001-04-02,10.486100,10.486100,10.324800,10.378600,2.700042,8821367
2001-04-03,10.378600,10.378600,10.217200,10.217200,2.658053,10631845
2001-04-04,10.217200,10.271000,10.002100,10.109700,2.630087,28379685
2001-04-05,null,null,null,null,null,null
2001-04-06,10.217200,10.271000,10.163500,10.163500,2.644083,18639499
2001-04-09,10.109700,10.163500,9.894590,9.894590,2.574125,26368786
2001-04-10,9.894590,10.109700,9.787040,9.787040,2.546145,35733872
2001-04-11,10.002100,10.002100,9.840810,9.948360,2.588114,14743803
2001-04-12,10.002100,10.002100,9.733260,9.733260,2.532154,24280360
2001-04-13,9.840810,9.894590,9.787040,9.787040,2.546145,9873489
2001-04-16,9.840810,10.002100,9.787040,10.002100,2.602094,11971644
2001-04-17,9.948360,10.002100,9.840810,9.948360,2.588114,8088213
2001-04-18,9.948360,10.109700,9.948360,10.055900,2.616090,10522668
2001-04-19,10.163500,10.217200,9.948360,10.055900,2.616090,17772221
2001-04-20,10.055900,10.055900,9.894590,9.894590,2.574125,7622364
2001-04-23,9.894590,10.055900,9.894590,9.948360,2.588114,19472712
2001-04-24,9.948360,10.055900,9.948360,10.055900,2.616090,12523154
2001-04-25,10.002100,10.271000,10.002100,10.217200,2.658053,33241020
2001-04-26,10.002100,10.271000,10.002100,10.217200,2.658053,33241020
2001-04-27,10.217200,10.271000,10.217200,10.217200,2.658053,21990669
2001-04-30,10.217200,10.271000,10.217200,10.271000,2.672050,9977520
2001-05-01,null,null,null,null,null,null
2001-05-02,10.217200,10.271000,10.163500,10.217200,2.658053,34483364
2001-05-03,10.217200,10.271000,10.163500,10.163500,2.644083,20392955
2001-05-04,10.163500,10.163500,10.002100,10.002100,2.602094,19643144
2001-05-07,10.109700,10.163500,10.055900,10.055900,2.616090,9626418
2001-05-08,10.055900,10.217200,10.002100,10.163500,2.644083,15877459
2001-05-09,10.109700,10.378600,10.109700,10.271000,2.672050,23058713
2001-05-10,10.271000,10.271000,10.055900,10.109700,2.630087,9984732
2001-05-11,10.109700,10.109700,10.055900,10.055900,2.616090,13141008
2001-05-14,10.109700,10.163500,10.002100,10.109700,2.630087,8372572
2001-05-15,10.163500,10.217200,10.109700,10.163500,2.644083,5832956
2001-05-16,10.163500,10.217200,10.109700,10.109700,2.630087,8124345
2001-05-17,10.109700,10.378600,10.109700,10.271000,2.672050,16285385
2001-05-18,10.432300,10.486100,10.217200,10.486100,2.728009,20303247
2001-05-21,10.486100,10.539900,10.378600,10.486100,2.728009,31835272
2001-05-22,10.486100,11.023900,10.378600,10.970100,2.853924,49760033
2001-05-23,10.970100,10.970100,10.808800,10.970100,2.853924,32654297
2001-05-24,10.862500,10.970100,10.593700,10.647400,2.769971,13694731
2001-05-25,10.647400,10.755000,10.486100,10.701200,2.783967,18691995
2001-05-28,10.593700,10.647400,10.486100,10.539900,2.742005,9888851
2001-05-29,10.486100,10.755000,10.486100,10.593700,2.756001,19695009
2001-05-30,10.486100,10.486100,10.109700,10.163500,2.644083,34503355
2001-05-31,9.679490,9.948360,9.679490,9.787040,2.546145,50931545
2001-06-01,9.787040,9.894590,9.733260,9.840810,2.560134,25271416
2001-06-04,9.894590,9.894590,9.733260,9.733260,2.532154,10543198
2001-06-05,9.787040,9.948360,9.733260,9.787040,2.546145,15025856
2001-06-06,9.840810,10.002100,9.787040,9.894590,2.574125,15429213
2001-06-07,9.787040,9.787040,9.625710,9.733260,2.532154,25613787
2001-06-08,9.679490,9.679490,9.410610,9.464390,2.462206,48437316
2001-06-11,9.249290,9.464390,9.195510,9.464390,2.462206,18850656
2001-06-12,9.356840,9.464390,9.303060,9.356840,2.434227,23382191
2001-06-13,9.356840,9.464390,9.303060,9.303060,2.420235,21497093
2001-06-14,9.303060,9.464390,9.303060,9.464390,2.462206,17601074
2001-06-15,9.464390,9.518160,9.410610,9.464390,2.462206,9187489
2001-06-18,9.464390,9.518160,9.303060,9.356840,2.434227,9000320
2001-06-19,9.356840,9.464390,9.303060,9.464390,2.462206,9920183
2001-06-20,9.464390,9.571940,9.464390,9.464390,2.462206,12175975
2001-06-21,9.464390,9.571940,9.410610,9.518160,2.476194,10036139
2001-06-22,9.518160,9.518160,9.141740,9.356840,2.434227,7643076
2001-06-25,null,null,null,null,null,null
2001-06-26,9.249290,9.356840,9.195510,9.195510,2.392256,6862222
2001-06-27,9.195510,9.195510,8.926640,8.980410,2.336296,20385962
2001-06-28,8.980410,9.034190,8.872860,8.872860,2.308316,11096945
2001-06-29,9.087960,9.249290,8.980410,9.249290,2.406247,18026828
2001-07-02,9.249290,9.249290,9.034190,9.249290,2.406247,13639841
2001-07-03,9.195510,9.249290,9.087960,9.195510,2.392256,7610303
2001-07-04,9.087960,9.141740,8.980410,9.141740,2.378267,10753884
